student_id,study_hours,attendance,assignment_score,previous_score,maths,dbms,python,os,ml,current_score,performance_level,strongest_subject,weakest_subject,learning_recommendation,detailed_insight,predicted_score,predicted_performance
ST0673,18,84,45,63,95,66,59,40,81,64.14,Average,maths,os,Complete assignments regularly and practice more in os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments.,64.96330000000007,Average
ST0674,18,71,73,83,69,88,65,90,56,76.2,Good,os,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Overall performance is good. Focus on strengthening your weak areas.,76.2532999999999,Good
ST0675,8,93,57,81,96,51,66,99,84,72.39,Average,os,dbms,Increase study time and focus more on dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,70.63790000000006,Average
ST0676,9,73,52,69,69,46,60,75,52,62.4,Average,os,dbms,Increase study time and focus more on dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time. Spend more time completing and practicing assignments.,61.40059999999998,Average
ST0677,16,66,80,61,86,98,57,63,46,74.24,Average,dbms,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,72.93729999999991,Average
ST0678,20,59,62,67,74,42,52,93,66,72.37,Average,os,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,70.2354,Average
ST0679,14,79,58,46,58,49,55,66,49,56.36,Needs Improvement,os,dbms,Complete assignments regularly and practice more in dbms.,Focus more on DBMS as it is your weakest subject. Spend more time completing and practicing assignments.,63.88139999999995,Average
ST0680,14,95,84,74,89,73,48,41,73,78.55,Good,maths,os,Maintain your current performance and strengthen os further.,Focus more on OS as it is your weakest subject. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,75.47559999999997,Good
ST0681,20,72,50,94,47,64,51,70,75,69.5,Average,ml,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments.,70.83070000000001,Average
ST0682,9,81,40,67,65,74,83,96,64,68.32,Average,os,ml,Increase study time and focus more on ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time. Spend more time completing and practicing assignments.,65.81489999999995,Average
ST0683,11,66,63,53,88,55,77,53,45,63.07,Average,maths,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Improve your attendance.,62.14889999999995,Average
ST0684,8,99,93,95,79,41,58,41,63,76.23,Good,maths,dbms,Increase study time and focus more on dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,75.06959999999992,Good
ST0685,5,100,46,49,46,99,99,68,57,60.18,Average,dbms,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,61.63640000000002,Average
ST0686,18,66,64,55,69,63,46,54,62,63.05,Average,maths,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,64.29160000000007,Average
ST0687,18,63,60,55,46,49,96,51,45,59.62,Needs Improvement,python,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,61.85029999999994,Average
ST0688,9,58,54,93,42,77,74,76,68,58.61,Needs Improvement,dbms,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,64.13250000000001,Average
ST0689,11,89,40,70,40,61,87,67,64,56.63,Needs Improvement,python,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,58.563800000000064,Average
ST0690,14,51,51,81,75,65,57,59,94,69.72,Average,ml,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Improve your attendance. Spend more time completing and practicing assignments.,70.50360000000003,Average
ST0691,14,94,97,64,64,82,55,100,56,81.51,Good,os,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,79.04190000000011,Good
ST0692,10,74,46,52,76,94,94,78,85,67.9,Average,dbms,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Spend more time completing and practicing assignments.,66.21119999999992,Average
ST0693,9,88,54,45,40,78,78,63,63,59.46,Needs Improvement,dbms,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,61.35159999999998,Average
ST0694,8,58,60,83,54,66,43,60,50,65.5,Average,dbms,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Improve your attendance.,63.2311,Average
ST0695,6,71,58,48,76,68,98,49,65,57.08,Needs Improvement,python,os,Increase study time and focus more on os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Spend more time completing and practicing assignments.,58.657099999999964,Average
ST0696,8,92,99,84,52,86,64,85,90,76.52,Good,ml,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,74.03320000000012,Average
ST0697,19,95,68,75,79,77,71,53,73,79.22,Good,maths,os,Maintain your current performance and strengthen os further.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,78.56380000000006,Good
ST0698,14,53,64,95,47,59,79,76,67,67.41,Average,python,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Improve your attendance.,68.1495,Average
ST0699,14,75,72,82,44,66,52,57,42,69.14,Average,dbms,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject.,69.89590000000007,Average
ST0700,7,78,88,59,99,80,84,63,50,64.54,Average,maths,ml,Increase study time and focus more on ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time.,65.37259999999998,Average
ST0701,14,94,71,57,48,93,56,53,77,67.39,Average,dbms,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your attendance is good. Keep maintaining it.,68.49870000000004,Average
ST0702,20,83,88,97,40,59,88,73,100,88.13,Good,ml,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Overall performance is good. Focus on strengthening your weak areas.,85.61760000000004,Good
ST0703,5,72,74,82,75,83,76,97,53,64.09,Average,os,ml,Increase study time and focus more on ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time.,65.50700000000008,Average
ST0704,12,86,83,96,74,58,45,51,90,74.54,Average,ml,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject. Your attendance is good. Keep maintaining it.,74.19769999999997,Average
ST0705,9,60,77,60,41,59,58,61,65,57.06,Needs Improvement,ml,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Improve your attendance.,59.70530000000007,Average
ST0706,17,55,65,43,79,74,52,95,87,68.49,Average,os,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,68.32959999999989,Average
ST0707,8,67,50,89,62,86,96,45,60,60.64,Average,python,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,62.46230000000005,Average
ST0708,20,70,74,72,48,41,99,75,93,74.76,Average,python,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency.,74.8739000000001,Average
ST0709,12,91,47,66,73,69,65,84,95,66.34,Average,ml,python,Complete assignments regularly and practice more in python.,Focus more on PYTHON as it is your weakest subject. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,66.54990000000006,Average
ST0710,20,85,85,46,85,92,53,75,78,82.58,Good,dbms,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,81.23529999999997,Good
